Hz,V
0.004820147718477184,0.9831903954035096
0.0048301478174781745,0.9832587749736517
0.004840147916479165,0.9833267404450732
0.004850148015480155,0.9833942951362344
0.004860148114481144,0.9834614423326062
0.004870148213482134,0.9835281852870595
0.004880148312483124,0.9835945272202512
0.0048901484114841146,0.9836604713210033
0.004900148510485105,0.9837260207466787
0.004910148609486095,0.9837911786235501
0.004920148708487084,0.9838559480471648
0.004930148807488074,0.9839203320827047
0.0049401489064890645,0.9839843337653403
0.004950149005490055,0.9840479561005815
0.004960149104491045,0.9841112020646227
0.004970149203492035,0.9841740746046829
0.004980149302493024,0.9842365766393423
0.004990149401494014,0.9842987110588733
0.0050001495004950046,0.9843604807255685
0.005010149599495995,0.9844218884740623
0.005020149698496985,0.9844829371116496
0.005030149797497975,0.9845436294186005
0.005040149896498964,0.9846039681484697
0.0050501499954999545,0.9846639560284021
0.005060150094500945,0.9847235957594359
0.005070150193501935,0.9847828900167985
0.005080150292502925,0.9848418414502018
0.005090150391503915,0.9849004526841316
0.005100150490504904,0.984958726318134
0.0051101505895058946,0.9850166649270973
0.005120150688506885,0.9850742710615317
0.005130150787507875,0.985131547247843
0.005140150886508865,0.9851884959886054
0.005150150985509854,0.9852451197628284
0.0051601510845108445,0.9853014210262218
0.005170151183511835,0.9853574022114565
0.005180151282512825,0.9854130657284218
0.005190151381513815,0.9854684139644805
0.005200151480514805,0.9855234492847188
0.005210151579515794,0.985578174032195
0.0052201516785167846,0.9856325905281835
0.005230151777517775,0.9856867010724163
0.005240151876518765,0.985740507943321
0.005250151975519755,0.9857940133982568
0.005260152074520745,0.9858472196737462
0.0052701521735217345,0.985900128985704
0.005280152272522725,0.9859527435296647
0.005290152371523715,0.9860050654810044
0.005300152470524705,0.986057096995163
0.005310152569525695,0.9861088402078609
0.005320152668526685,0.9861602972353146
0.0053301527675276746,0.986211470174449
0.005340152866528665,0.9862623611031068
0.005350152965529655,0.9863129720802557
0.005360153064530645,0.9863633051461932
0.005370153163531635,0.9864133623227479
0.005380153262532625,0.9864631456134787
0.005390153361533615,0.9865126570038726
0.005400153460534605,0.9865618984615374
0.005410153559535595,0.9866108719363962
0.005420153658536585,0.9866595793608739
0.005430153757537575,0.986708022650087
